"SEX","GEO","AGE","UNIT","TIME","INDIC_EM","Value","Flag and Footnotes"
"Females","Cyprus","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","62.3","b"
"Total","Latvia","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","60.3",""
"Males","Latvia","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","60.3",""
"Females","Latvia","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","60.4",""
"Total","Lithuania","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","59.9",""
"Males","Lithuania","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","59.3",""
"Females","Lithuania","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","60.4",""
"Total","Luxembourg","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","65.2","b"
"Males","Luxembourg","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","73.2","b"
"Females","Luxembourg","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","57.0","b"
"Total","Hungary","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","55.0",""
"Males","Hungary","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","60.7",""
"Females","Hungary","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","49.6",""
"Total","Malta","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","55.3",""
"Males","Malta","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","71.9",""
"Females","Malta","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","38.0",""
"Total","Netherlands","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","77.0",""
"Males","Netherlands","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","82.4",""
"Females","Netherlands","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","71.5",""
"Total","Austria","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","70.3",""
"Males","Austria","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","75.5",""
"Females","Austria","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","65.2",""
"Total","Poland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","59.3",""
"Males","Poland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","66.1",""
"Females","Poland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","52.8",""
"Total","Portugal","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","66.1",""
"Males","Portugal","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","70.8",""
"Females","Portugal","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","61.5",""
"Total","Romania","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","58.6",""
"Males","Romania","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","65.2",""
"Females","Romania","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","52.0",""
"Total","Slovenia","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","67.5",""
"Males","Slovenia","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","71.0",""
"Females","Slovenia","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","63.8",""
"Total","Slovakia","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","60.2",""
"Males","Slovakia","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","67.6",""
"Females","Slovakia","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","52.8",""
"Total","Finland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","68.7",""
"Males","Finland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","69.5",""
"Females","Finland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","67.9",""
"Total","Sweden","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","72.2",""
"Males","Sweden","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","74.2",""
"Females","Sweden","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","70.2",""
"Total","United Kingdom","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","69.9",""
"Males","United Kingdom","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","74.9",""
"Females","United Kingdom","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","64.9",""
"Total","Iceland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","78.3",""
"Males","Iceland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","80.0",""
"Females","Iceland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","76.5",""
"Total","Norway","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","76.4",""
"Males","Norway","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","78.3",""
"Females","Norway","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","74.4",""
"Total","Switzerland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Males","Switzerland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Females","Switzerland","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Total","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","43.3",""
"Males","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","52.8",""
"Females","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","33.5",""
"Total","Turkey","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","44.3",""
"Males","Turkey","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","64.5",""
"Females","Turkey","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)","24.2",""
"Total","United States","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Males","United States","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Females","United States","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Total","Japan","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Males","Japan","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Females","Japan","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Total","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Males","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
"Females","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2009","Total employment (resident population concept - LFS)",":",""
