"SEX","GEO","AGE","UNIT","TIME","INDIC_EM","Value","Flag and Footnotes"
"Total","Belgium","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","61.9",""
"Males","Belgium","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","67.1",""
"Females","Belgium","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","56.7",""
"Total","Bulgaria","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","58.4","b"
"Males","Bulgaria","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","61.2","b"
"Females","Bulgaria","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","55.6","b"
"Total","Czech Republic","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","65.7","b"
"Males","Czech Republic","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","74.0","b"
"Females","Czech Republic","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","57.2","b"
"Total","Denmark","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","73.1",""
"Males","Denmark","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","75.9",""
"Females","Denmark","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","70.4",""
"Total","Germany (until 1990 former territory of the FRG)","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","72.7","b"
"Males","Germany (until 1990 former territory of the FRG)","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","77.6","b"
"Females","Germany (until 1990 former territory of the FRG)","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","67.8","b"
"Total","Estonia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","65.3",""
"Males","Estonia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","67.8",""
"Females","Estonia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","63.0",""
"Total","Ireland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","58.9",""
"Males","Ireland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","62.6",""
"Females","Ireland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","55.1",""
"Total","Greece","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","55.1",""
"Males","Greece","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","65.4",""
"Females","Greece","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","45.0",""
"Total","Spain","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","58.0",""
"Males","Spain","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","63.4",""
"Females","Spain","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","52.6",""
"Total","France","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Males","France","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Females","France","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Total","France (metropolitan)","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","63.9",""
"Males","France (metropolitan)","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","68.2",""
"Females","France (metropolitan)","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","59.7",""
"Total","Croatia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","55.2",""
"Males","Croatia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","60.9",""
"Females","Croatia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","49.5",""
"Total","Italy","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","56.8",""
"Males","Italy","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","67.3",""
"Females","Italy","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","46.5",""
"Total","Cyprus","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","67.6",""
"Males","Cyprus","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","73.7",""
"Females","Cyprus","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","62.1",""
"Total","Latvia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","60.8",""
"Males","Latvia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","61.5",""
"Females","Latvia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","60.2",""
"Total","Lithuania","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","60.2",""
"Males","Lithuania","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","60.1",""
"Females","Lithuania","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","60.2",""
"Total","Luxembourg","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","64.6",""
"Males","Luxembourg","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","72.1",""
"Females","Luxembourg","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","56.9",""
"Total","Hungary","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","55.4",""
"Males","Hungary","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","60.7",""
"Females","Hungary","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","50.3",""
"Total","Malta","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","57.9",""
"Males","Malta","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","73.8",""
"Females","Malta","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","41.5",""
"Total","Netherlands","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","74.2","b"
"Males","Netherlands","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","79.3","b"
"Females","Netherlands","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","68.9","b"
"Total","Austria","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","71.1",""
"Males","Austria","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","76.2",""
"Females","Austria","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","66.1",""
"Total","Poland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","59.3",""
"Males","Poland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","66.0",""
"Females","Poland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","52.7",""
"Total","Portugal","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","63.8","b"
"Males","Portugal","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","67.7","b"
"Females","Portugal","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","60.1","b"
"Total","Romania","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","59.3",""
"Males","Romania","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","66.3",""
"Females","Romania","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","52.3",""
"Total","Slovenia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","64.4",""
"Males","Slovenia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","67.7",""
"Females","Slovenia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","60.9",""
"Total","Slovakia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","59.3","b"
"Males","Slovakia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","66.1","b"
"Females","Slovakia","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","52.5","b"
"Total","Finland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","69.0",""
"Males","Finland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","70.6",""
"Females","Finland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","67.4",""
"Total","Sweden","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","73.6",""
"Males","Sweden","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","75.8",""
"Females","Sweden","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","71.3",""
"Total","United Kingdom","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","69.3",""
"Males","United Kingdom","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","74.3",""
"Females","United Kingdom","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","64.4",""
"Total","Iceland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","78.5",""
"Males","Iceland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","80.3",""
"Females","Iceland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","76.6",""
"Total","Norway","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","75.3",""
"Males","Norway","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","77.1",""
"Females","Norway","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","73.4",""
"Total","Switzerland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","79.3",""
"Males","Switzerland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","85.4",""
"Females","Switzerland","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","73.3",""
"Total","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","43.9",""
"Males","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","52.3",""
"Females","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","35.3",""
"Total","Turkey","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","48.4",""
"Males","Turkey","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","69.2",""
"Females","Turkey","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)","27.8",""
"Total","United States","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Males","United States","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Females","United States","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Total","Japan","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Males","Japan","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Females","Japan","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Total","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Males","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
"Females","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2011","Total employment (resident population concept - LFS)",":",""
