"SEX","GEO","AGE","UNIT","TIME","INDIC_EM","Value","Flag and Footnotes"
"Females","Norway","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","72.2","b"
"Total","Switzerland","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Males","Switzerland","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Females","Switzerland","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Total","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","39.6",""
"Males","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","48.3",""
"Females","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","30.7",""
"Total","Turkey","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","44.6",""
"Males","Turkey","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","66.9",""
"Females","Turkey","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","22.7",""
"Total","United States","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Males","United States","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Females","United States","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Total","Japan","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Males","Japan","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Females","Japan","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Total","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Males","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Females","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
