"SEX","GEO","AGE","UNIT","TIME","INDIC_EM","Value","Flag and Footnotes"
"Males","Estonia","From 20 to 64 years","Percentage of total population","2011","Active population","84.3",""
"Females","Estonia","From 20 to 64 years","Percentage of total population","2011","Active population","76.6",""
"Total","Ireland","From 20 to 64 years","Percentage of total population","2011","Active population","74.5",""
"Males","Ireland","From 20 to 64 years","Percentage of total population","2011","Active population","82.8",""
"Females","Ireland","From 20 to 64 years","Percentage of total population","2011","Active population","66.3",""
"Total","Greece","From 20 to 64 years","Percentage of total population","2011","Active population","72.5",""
"Males","Greece","From 20 to 64 years","Percentage of total population","2011","Active population","83.3",""
"Females","Greece","From 20 to 64 years","Percentage of total population","2011","Active population","61.8",""
"Total","Spain","From 20 to 64 years","Percentage of total population","2011","Active population","78.3",""
"Males","Spain","From 20 to 64 years","Percentage of total population","2011","Active population","85.2",""
"Females","Spain","From 20 to 64 years","Percentage of total population","2011","Active population","71.3",""
"Total","France","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Males","France","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Females","France","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Total","France (metropolitan)","From 20 to 64 years","Percentage of total population","2011","Active population","75.6",""
"Males","France (metropolitan)","From 20 to 64 years","Percentage of total population","2011","Active population","80.6",""
"Females","France (metropolitan)","From 20 to 64 years","Percentage of total population","2011","Active population","70.9",""
"Total","Croatia","From 20 to 64 years","Percentage of total population","2011","Active population","69.0",""
"Males","Croatia","From 20 to 64 years","Percentage of total population","2011","Active population","76.2",""
"Females","Croatia","From 20 to 64 years","Percentage of total population","2011","Active population","61.8",""
"Total","Italy","From 20 to 64 years","Percentage of total population","2011","Active population","66.4",""
"Males","Italy","From 20 to 64 years","Percentage of total population","2011","Active population","78.2",""
"Females","Italy","From 20 to 64 years","Percentage of total population","2011","Active population","54.9",""
"Total","Cyprus","From 20 to 64 years","Percentage of total population","2011","Active population","79.6",""
"Males","Cyprus","From 20 to 64 years","Percentage of total population","2011","Active population","86.7",""
"Females","Cyprus","From 20 to 64 years","Percentage of total population","2011","Active population","73.2",""
"Total","Latvia","From 20 to 64 years","Percentage of total population","2011","Active population","79.1",""
"Males","Latvia","From 20 to 64 years","Percentage of total population","2011","Active population","82.8",""
"Females","Latvia","From 20 to 64 years","Percentage of total population","2011","Active population","75.6",""
"Total","Lithuania","From 20 to 64 years","Percentage of total population","2011","Active population","79.1",""
"Males","Lithuania","From 20 to 64 years","Percentage of total population","2011","Active population","81.9",""
"Females","Lithuania","From 20 to 64 years","Percentage of total population","2011","Active population","76.5",""
"Total","Luxembourg","From 20 to 64 years","Percentage of total population","2011","Active population","73.6",""
"Males","Luxembourg","From 20 to 64 years","Percentage of total population","2011","Active population","81.1",""
"Females","Luxembourg","From 20 to 64 years","Percentage of total population","2011","Active population","65.9",""
"Total","Hungary","From 20 to 64 years","Percentage of total population","2011","Active population","67.9",""
"Males","Hungary","From 20 to 64 years","Percentage of total population","2011","Active population","74.6",""
"Females","Hungary","From 20 to 64 years","Percentage of total population","2011","Active population","61.4",""
"Total","Malta","From 20 to 64 years","Percentage of total population","2011","Active population","65.3",""
"Males","Malta","From 20 to 64 years","Percentage of total population","2011","Active population","83.4",""
"Females","Malta","From 20 to 64 years","Percentage of total population","2011","Active population","46.7",""
"Total","Netherlands","From 20 to 64 years","Percentage of total population","2011","Active population","80.0","b"
"Males","Netherlands","From 20 to 64 years","Percentage of total population","2011","Active population","85.9","b"
"Females","Netherlands","From 20 to 64 years","Percentage of total population","2011","Active population","74.0","b"
"Total","Austria","From 20 to 64 years","Percentage of total population","2011","Active population","77.5",""
"Males","Austria","From 20 to 64 years","Percentage of total population","2011","Active population","82.9",""
"Females","Austria","From 20 to 64 years","Percentage of total population","2011","Active population","72.2",""
"Total","Poland","From 20 to 64 years","Percentage of total population","2011","Active population","71.3",""
"Males","Poland","From 20 to 64 years","Percentage of total population","2011","Active population","78.9",""
"Females","Poland","From 20 to 64 years","Percentage of total population","2011","Active population","63.8",""
"Total","Portugal","From 20 to 64 years","Percentage of total population","2011","Active population","78.9","b"
"Males","Portugal","From 20 to 64 years","Percentage of total population","2011","Active population","83.8","b"
"Females","Portugal","From 20 to 64 years","Percentage of total population","2011","Active population","74.3","b"
"Total","Romania","From 20 to 64 years","Percentage of total population","2011","Active population","68.7",""
"Males","Romania","From 20 to 64 years","Percentage of total population","2011","Active population","77.4",""
"Females","Romania","From 20 to 64 years","Percentage of total population","2011","Active population","60.1",""
"Total","Slovenia","From 20 to 64 years","Percentage of total population","2011","Active population","74.5",""
"Males","Slovenia","From 20 to 64 years","Percentage of total population","2011","Active population","78.2",""
"Females","Slovenia","From 20 to 64 years","Percentage of total population","2011","Active population","70.6",""
"Total","Slovakia","From 20 to 64 years","Percentage of total population","2011","Active population","74.9","b"
"Males","Slovakia","From 20 to 64 years","Percentage of total population","2011","Active population","83.5","b"
"Females","Slovakia","From 20 to 64 years","Percentage of total population","2011","Active population","66.2","b"
"Total","Finland","From 20 to 64 years","Percentage of total population","2011","Active population","79.4",""
"Males","Finland","From 20 to 64 years","Percentage of total population","2011","Active population","82.0",""
"Females","Finland","From 20 to 64 years","Percentage of total population","2011","Active population","76.7",""
"Total","Sweden","From 20 to 64 years","Percentage of total population","2011","Active population","85.2",""
"Males","Sweden","From 20 to 64 years","Percentage of total population","2011","Active population","88.3",""
"Females","Sweden","From 20 to 64 years","Percentage of total population","2011","Active population","82.0",""
"Total","United Kingdom","From 20 to 64 years","Percentage of total population","2011","Active population","79.1",""
"Males","United Kingdom","From 20 to 64 years","Percentage of total population","2011","Active population","85.8",""
"Females","United Kingdom","From 20 to 64 years","Percentage of total population","2011","Active population","72.5",""
"Total","Iceland","From 20 to 64 years","Percentage of total population","2011","Active population","86.1",""
"Males","Iceland","From 20 to 64 years","Percentage of total population","2011","Active population","89.6",""
"Females","Iceland","From 20 to 64 years","Percentage of total population","2011","Active population","82.6",""
"Total","Norway","From 20 to 64 years","Percentage of total population","2011","Active population","82.0",""
"Males","Norway","From 20 to 64 years","Percentage of total population","2011","Active population","84.7",""
"Females","Norway","From 20 to 64 years","Percentage of total population","2011","Active population","79.2",""
"Total","Switzerland","From 20 to 64 years","Percentage of total population","2011","Active population","85.2",""
"Males","Switzerland","From 20 to 64 years","Percentage of total population","2011","Active population","91.5",""
"Females","Switzerland","From 20 to 64 years","Percentage of total population","2011","Active population","78.8",""
"Total","Former Yugoslav Republic of Macedonia, the","From 20 to 64 years","Percentage of total population","2011","Active population","70.1",""
"Males","Former Yugoslav Republic of Macedonia, the","From 20 to 64 years","Percentage of total population","2011","Active population","83.8",""
"Females","Former Yugoslav Republic of Macedonia, the","From 20 to 64 years","Percentage of total population","2011","Active population","56.1",""
"Total","Turkey","From 20 to 64 years","Percentage of total population","2011","Active population","57.2",""
"Males","Turkey","From 20 to 64 years","Percentage of total population","2011","Active population","81.7",""
"Females","Turkey","From 20 to 64 years","Percentage of total population","2011","Active population","33.1",""
"Total","United States","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Males","United States","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Females","United States","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Total","Japan","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Males","Japan","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Females","Japan","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Total","Euro area (13 countries)","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Males","Euro area (13 countries)","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
"Females","Euro area (13 countries)","From 20 to 64 years","Percentage of total population","2011","Active population",":",""
