"SEX","GEO","AGE","UNIT","TIME","INDIC_EM","Value","Flag and Footnotes"
"Females","Romania","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","58.5",""
"Total","Slovenia","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","71.5",""
"Males","Slovenia","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","76.3",""
"Females","Slovenia","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","66.5",""
"Total","Slovakia","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","66.0",""
"Males","Slovakia","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","74.6",""
"Females","Slovakia","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","57.5",""
"Total","Finland","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","73.9",""
"Males","Finland","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","76.3",""
"Females","Finland","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","71.5",""
"Total","Sweden","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","78.8",""
"Males","Sweden","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","81.7",""
"Females","Sweden","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","75.8",""
"Total","United Kingdom","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","75.2",""
"Males","United Kingdom","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","82.1",""
"Females","United Kingdom","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","68.6",""
"Total","Iceland","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","86.3",""
"Males","Iceland","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","90.6",""
"Females","Iceland","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","81.8",""
"Total","Norway","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","79.5","b"
"Males","Norway","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","83.2","b"
"Females","Norway","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","75.7","b"
"Total","Switzerland","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Males","Switzerland","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Females","Switzerland","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Total","Former Yugoslav Republic of Macedonia, the","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","43.9",""
"Males","Former Yugoslav Republic of Macedonia, the","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","53.6",""
"Females","Former Yugoslav Republic of Macedonia, the","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","34.0",""
"Total","Turkey","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","48.2",""
"Males","Turkey","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","73.2",""
"Females","Turkey","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)","24.0",""
"Total","United States","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Males","United States","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Females","United States","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Total","Japan","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Males","Japan","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Females","Japan","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Total","Euro area (13 countries)","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Males","Euro area (13 countries)","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
"Females","Euro area (13 countries)","From 20 to 64 years","Percentage of total population","2006","Total employment (resident population concept - LFS)",":",""
