"SEX","GEO","AGE","UNIT","TIME","INDIC_EM","Value","Flag and Footnotes"
"Total","Sweden","From 15 to 64 years","Percentage of total population","2015","Active population","81.7",""
"Males","Sweden","From 15 to 64 years","Percentage of total population","2015","Active population","83.5",""
"Females","Sweden","From 15 to 64 years","Percentage of total population","2015","Active population","79.9",""
"Total","United Kingdom","From 15 to 64 years","Percentage of total population","2015","Active population","76.9",""
"Males","United Kingdom","From 15 to 64 years","Percentage of total population","2015","Active population","82.2",""
"Females","United Kingdom","From 15 to 64 years","Percentage of total population","2015","Active population","71.7",""
"Total","Iceland","From 15 to 64 years","Percentage of total population","2015","Active population","88.4",""
"Males","Iceland","From 15 to 64 years","Percentage of total population","2015","Active population","90.8",""
"Females","Iceland","From 15 to 64 years","Percentage of total population","2015","Active population","85.9",""
"Total","Norway","From 15 to 64 years","Percentage of total population","2015","Active population","78.2",""
"Males","Norway","From 15 to 64 years","Percentage of total population","2015","Active population","80.3",""
"Females","Norway","From 15 to 64 years","Percentage of total population","2015","Active population","76.1",""
"Total","Switzerland","From 15 to 64 years","Percentage of total population","2015","Active population","84.1",""
"Males","Switzerland","From 15 to 64 years","Percentage of total population","2015","Active population","88.5",""
"Females","Switzerland","From 15 to 64 years","Percentage of total population","2015","Active population","79.8",""
"Total","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2015","Active population","64.9",""
"Males","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2015","Active population","77.5",""
"Females","Former Yugoslav Republic of Macedonia, the","From 15 to 64 years","Percentage of total population","2015","Active population","52.0",""
"Total","Turkey","From 15 to 64 years","Percentage of total population","2015","Active population","56.0",""
"Males","Turkey","From 15 to 64 years","Percentage of total population","2015","Active population","77.0",""
"Females","Turkey","From 15 to 64 years","Percentage of total population","2015","Active population","34.9",""
"Total","United States","From 15 to 64 years","Percentage of total population","2015","Active population",":",""
"Males","United States","From 15 to 64 years","Percentage of total population","2015","Active population",":",""
"Females","United States","From 15 to 64 years","Percentage of total population","2015","Active population",":",""
"Total","Japan","From 15 to 64 years","Percentage of total population","2015","Active population",":",""
"Males","Japan","From 15 to 64 years","Percentage of total population","2015","Active population",":",""
"Females","Japan","From 15 to 64 years","Percentage of total population","2015","Active population",":",""
"Total","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2015","Active population",":",""
"Males","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2015","Active population",":",""
"Females","Euro area (13 countries)","From 15 to 64 years","Percentage of total population","2015","Active population",":",""
